"Nomenclature","ReporterCode","ReporterISO3","ReporterName","ProductCode","ProductDescription","PartnerCode","PartnerISO3","PartnerName","Year","TradeFlowName","TradeValue in 1000 USD"
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","231","ETH","Ethiopia",2017,"Gross Imports",154.9727674
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","233","EST","Estonia",2017,"Gross Imports",4048.83742456
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","246","FIN","Finland",2017,"Gross Imports",1128.84018454
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","251","FRA","France+Monac",2017,"Gross Imports",557192.17309854
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","268","GEO","Georgia",2017,"Gross Imports",8.53331061
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","276","DEU","Germany",2017,"Gross Imports",22135.75547481
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","288","GHA","Ghana",2017,"Gross Imports",72.27901338
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","300","GRC","Greece",2017,"Gross Imports",51.23553058
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","320","GTM","Guatemala",2017,"Gross Imports",411.85484197
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","340","HND","Honduras",2017,"Gross Imports",2.12218174
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","344","HKG","Hong Kong",2017,"Gross Imports",2715.8576234
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","348","HUN","Hungary",2017,"Gross Imports",12749.47047301
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","360","IDN","Indonesia",2017,"Gross Imports",42595.96821532
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","364","IRN","Iran-Islam.R",2017,"Gross Imports",9.13964825
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","372","IRL","Ireland",2017,"Gross Imports",122.90820632
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","376","ISR","Israel",2017,"Gross Imports",143.9160222
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","381","ITA","Italy",2017,"Gross Imports",1061576.39486523
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","404","KEN","Kenya",2017,"Gross Imports",394.06596562
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","410","KOR","Korea Rep.",2017,"Gross Imports",19596.00326891
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","418","LAO","Lao P.Dem.R",2017,"Gross Imports",2807.93177738
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","422","LBN","Lebanon",2017,"Gross Imports",9.14856498
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","428","LVA","Latvia",2017,"Gross Imports",6.02770948
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","440","LTU","Lithuania",2017,"Gross Imports",160.63489095
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","442","LUX","Luxemberg",2017,"Gross Imports",569.4223778
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","446","MAC","Macau",2017,"Gross Imports",5.30545435
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","450","MDG","Madagascar",2017,"Gross Imports",96.2115167
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","458","MYS","Malaysia",2017,"Gross Imports",1506.89170308
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","480","MUS","Mauritius",2017,"Gross Imports",420.00473319
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","484","MEX","Mexico",2017,"Gross Imports",2417.75350604
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","490","OAS","Asia Othr.ns",2017,"Gross Imports",35887.33264887
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","496","MNG","Mongolia",2017,"Gross Imports",12.60825622
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","498","MDA","Rep.Moldova",2017,"Gross Imports",882.78302019
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","504","MAR","Morocco",2017,"Gross Imports",2537.81727549
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","524","NPL","Nepal",2017,"Gross Imports",989.87294749
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","528","NLD","Netherlands",2017,"Gross Imports",992.30721478
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","554","NZL","New Zealand",2017,"Gross Imports",64.65520923
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","558","NIC","Nicaragua",2017,"Gross Imports",43.13913974
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","586","PAK","Pakistan",2017,"Gross Imports",11880.8293866
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","604","PER","Peru",2017,"Gross Imports",63.80811988
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","608","PHL","Philippines",2017,"Gross Imports",138727.56426433
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","616","POL","Poland",2017,"Gross Imports",756.28137168
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","620","PRT","Portugal",2017,"Gross Imports",2865.07909995
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","642","ROM","Romania",2017,"Gross Imports",21557.14886511
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","643","RUS","Russian Fed",2017,"Gross Imports",4.60994941
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","646","RWA","Rwanda",2017,"Gross Imports",177.19325856
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","686","SEN","Senegal",2017,"Gross Imports",2.41643383
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","688","SER","Yugoslavia",2017,"Gross Imports",2.46993421
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","699","IND","India",2017,"Gross Imports",87609.74343706
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","702","SGP","Singapore",2017,"Gross Imports",1751.61135793
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","703","SVK","Slovakia",2017,"Gross Imports",42.81813746
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","704","VNM","Viet Nam",2017,"Gross Imports",564246.92045667
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","705","SVN","Slovenia",2017,"Gross Imports",55.82764653
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","710","ZAF","South Africa",2017,"Gross Imports",33.00081773
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","724","ESP","Spain",2017,"Gross Imports",171569.50369919
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","752","SWE","Sweden",2017,"Gross Imports",647.32784781
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","757","CHE","Switz.Liecht",2017,"Gross Imports",1744.56714123
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","760","SYR","Syrian A.R.",2017,"Gross Imports",4.98445207
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","764","THA","Thailand",2017,"Gross Imports",64263.70236589
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","780","TTO","Trinidad Tbg",2017,"Gross Imports",3.9233612
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","784","ARE","Untd Arab Em",2017,"Gross Imports",2.07759809
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","788","TUN","Tunisia",2017,"Gross Imports",9334.88897008
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","792","TUR","Turkey",2017,"Gross Imports",12952.14774591
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","800","UGA","Uganda",2017,"Gross Imports",19.28688699
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","804","UKR","Ukraine",2017,"Gross Imports",275.42887297
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","807","MKD","TFYR Macedna",2017,"Gross Imports",4.18194637
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","826","GBR","Untd.Kingdom",2017,"Gross Imports",21698.5057858
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","842","USA","USA,PR,USVI",2017,"Gross Imports",34634.92441999
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","854","BFA","Burkina Faso",2017,"Gross Imports",7.37413571
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","858","URY","Uruguay",2017,"Gross Imports",6.21496081
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","862","VEN","Venezuela",2017,"Gross Imports",88.32021065
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","882","WSM","Samoa",2017,"Gross Imports",2.74635284
"H4","392","JPN","Japan","42","ARTICLES OF LEATHER; SADDLERY AND HARNESS; TRAVEL GOODS, HANDBAGS AND SIMILAR CONTAINERS; ARTICLES OF ANIMAL GUT (OTHER THAN SILKWORM GUT)","887","YEM","Yemen",2017,"Gross Imports",13.84768169
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","000","WLD","World",2017,"Gross Imports",97443.22919855
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","004","AFG","Afghanistan",2017,"Gross Imports",4.94878515
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","032","ARG","Argentina",2017,"Gross Imports",262.61553196
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","036","AUS","Australia",2017,"Gross Imports",38.36868919
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","040","AUT","Austria",2017,"Gross Imports",6.27737792
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","056","BEL","Belgium",2017,"Gross Imports",98.23561441
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","076","BRA","Brazil",2017,"Gross Imports",41.40929412
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","100","BGR","Bulgaria",2017,"Gross Imports",29.00612269
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","104","MMR","Myanmar",2017,"Gross Imports",16.29086571
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","116","KHM","Cambodia",2017,"Gross Imports",10.01348779
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","124","CAN","Canada",2017,"Gross Imports",171.95022132
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","156","CHN","China",2017,"Gross Imports",40782.15374891
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","203","CZE","Czech Rep",2017,"Gross Imports",11.21724634
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","208","DNK","Denmark",2017,"Gross Imports",874.74012973
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","246","FIN","Finland",2017,"Gross Imports",2697.18599078
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","251","FRA","France+Monac",2017,"Gross Imports",4531.27710121
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","268","GEO","Georgia",2017,"Gross Imports",290.01664325
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","276","DEU","Germany",2017,"Gross Imports",288.13521322
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","300","GRC","Greece",2017,"Gross Imports",154.68743204
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","344","HKG","Hong Kong",2017,"Gross Imports",3307.09032278
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","348","HUN","Hungary",2017,"Gross Imports",457.89191896
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","381","ITA","Italy",2017,"Gross Imports",32827.07524595
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","410","KOR","Korea Rep.",2017,"Gross Imports",465.95264288
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","490","OAS","Asia Othr.ns",2017,"Gross Imports",1.98843079
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","498","MDA","Rep.Moldova",2017,"Gross Imports",533.64845704
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","528","NLD","Netherlands",2017,"Gross Imports",7.35630225
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","554","NZL","New Zealand",2017,"Gross Imports",64.68195942
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","586","PAK","Pakistan",2017,"Gross Imports",67.00030922
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","604","PER","Peru",2017,"Gross Imports",35.8452546
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","608","PHL","Philippines",2017,"Gross Imports",204.32686795
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","616","POL","Poland",2017,"Gross Imports",376.54459117
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","620","PRT","Portugal",2017,"Gross Imports",84.20068139
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","642","ROM","Romania",2017,"Gross Imports",538.82016044
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","643","RUS","Russian Fed",2017,"Gross Imports",208.89223371
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","699","IND","India",2017,"Gross Imports",583.154142
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","703","SVK","Slovakia",2017,"Gross Imports",5.49270568
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","704","VNM","Viet Nam",2017,"Gross Imports",739.20583373
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","705","SVN","Slovenia",2017,"Gross Imports",5.42137184
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","710","ZAF","South Africa",2017,"Gross Imports",6.89263229
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","724","ESP","Spain",2017,"Gross Imports",1192.56805385
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","752","SWE","Sweden",2017,"Gross Imports",22.35424211
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","757","CHE","Switz.Liecht",2017,"Gross Imports",165.08433922
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","764","THA","Thailand",2017,"Gross Imports",15.6934448
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","788","TUN","Tunisia",2017,"Gross Imports",18.62704897
"H4","392","JPN","Japan","43","FURSKINS AND ARTIFICIAL FUR; MANUFACTURES THEREOF","792","TUR","Turkey",2017,"Gross Imports",3080.32004542
